tbl,year,qtr,region_name,prj_id,prj_title,total_employment
ByYear,2015,,CALABARZON,302,"Capacity Upgrading in the Production of Rags and Candles of Kabuhayan at Kaunlaran Consumer&#039;s Cooperative",24
ByYear,2015,,CALABARZON,240,"Productivity Enhancement of Dalcielo Restaurant and bakeshop through intergrated bakery equipment",0
ByYear,2015,,CALABARZON,126,"Increasing the Productivity and Quality of Finished Products of Alpha Techno Precision Tooling Incorporated through the Acquisition of Coordinate   Measuring Machine (Packaging System Improvement of Alpha Techno Precision Tooling Inc.)",120
ByYear,2015,,CALABARZON,88,"Mechanization of the Production Process of Coco Coir By-products for Pilipinas Eco-fiber",6
ByYear,2015,,CALABARZON,64,"Upgrading of TBN Food Production Facility through Equipment Acquisition",72
ByYear,2015,,CALABARZON,24,"Production Improvement and Equipment Upgrading for Pasciolco Agri Ventures",40
ByYear,2015,,CALABARZON,72,"Productivity and Quality Improvement through New Equipment of Home Expressions Concepts, Inc in Cainta, Rizal",0
ByYear,2015,,CALABARZON,33,"Process and Product Improvement of Virgin Coconut Oil (VCO) for JP Melchor Trading",32
ByYear,2015,,CALABARZON,281,"Automation of Anodizing Line of Iron Lady Design and Finishing Works",0
ByYear,2015,,CALABARZON,232,"Non Mist Clonal Propagation Technique for Multiplication of Male Bignay Tree for sustainability and Reforestation Program of",0
ByYear,2015,,CALABARZON,51,"Upgrading of prodction facility of ABCEDE Lucban Longganisa and Meat Products",26
ByYear,2015,,CALABARZON,378,"Enhancing the Production Capacity and Capability for Handicraft Production by Investing on Plating and Drying Facility and Equipment",0
ByYear,2015,,CALABARZON,256,"Equipment Upgrading for Puto-Seko Production",0
ByYear,2015,,CALABARZON,138,"Upgrading the Quality of Pancit Bato and Productivity of Maflor Home of Healthy Foods",4
ByYear,2015,,CALABARZON,97,"Productivity and Capability Improvement of Jacobina Biscuit Producers through Technology Enhancement",0
ByYear,2015,,CALABARZON,266,"Enhancement of the Production System and Marketing Potential of System of Eden&#039;s Pastillas through the DOST&#039;s SETUP Program",0
ByYear,2015,,CALABARZON,190,"Product Quality &amp; Production Process Enhancement Through Science  and Technology Interventions of Glofon Herbal Medicine in Antipolo City",0
ByYear,2015,,CALABARZON,107,"Upgrading of Food Production Facility of San Jose Worker&#039;s Multi-purpose Cooperative",36
ByYear,2015,,CALABARZON,79,"Productivity Improvement of Coconut Milk Extraction of Natural quantum Diversified Products, Inc",160
ByYear,2015,,CALABARZON,237,"Product and Process improvement of TASIMCO Dairy Production and Processing Facility",3
ByYear,2015,,CALABARZON,124,"Improvement of Furniture Production Capability of Jamerika Enterprise Inc. Through Equipment Acquisition",26
ByYear,2015,,CALABARZON,85,"Upgrading Of Processing Plant For Mallari Distillery Through Acquisition Of Distillation Set Up",30
ByYear,2015,,CALABARZON,62,"Equipment Upgrading for the Production of Tita&#039;s Banana Chips",399
ByYear,2015,,CALABARZON,22,"Automation of Polvoron Processing Line of Double Delights Food Products",25
ByYear,2015,,CALABARZON,30,"Packaging and Labeling Improvement of Taliba Soap Manufacturing Products",116
ByYear,2015,,CALABARZON,279,"Enhancing Technical Capability of Mariñas Technologies, Inc. in the Commercialization of MRF (Material Recovery Facility) through the Provision of CNC Horizontal Lathe Machine",0
ByYear,2015,,CALABARZON,230,"Upgrading of Buko wine Production using ITDI Wine Kit",26
ByYear,2015,,CALABARZON,49,"Proper farm waste disposal and source of renewable energy for Mario Rena Piggery through Biogas System Facility",10
ByYear,2015,,CALABARZON,114,"Upgrading the Productivity  of Escaba Food Products through Enhancement of Filling Operation",129
ByYear,2015,,CALABARZON,367,"Enhancement of Muscovado Product Through Provision of Appropriate Packaging Materials",12
ByYear,2015,,CALABARZON,252,"Product Quality and Process Upgrading of Panaligan Bagoong and Patis in Balayan, Batangas",24
ByYear,2015,,CALABARZON,134,"Strengthening of ORYSPA-Rice Bran Products through Packaging and Labeling System Improvement",84
ByYear,2015,,CALABARZON,94,"Capability and Capacity  Enhancement of JTEC Machine Shop through the Acquisition of  Metal Working Equipment",24
ByYear,2015,,CALABARZON,70,"Productivity Improvement and Mechninization of vermicomposting and Vermiculture of J.A. Honrado GrassLands Farm",0
ByYear,2015,,CALABARZON,264,"Installation of a Press Brake 50T NC for Metal Fabrication of Goldros Corporation in Angono, Rizal",0
ByYear,2015,,CALABARZON,186,"Technology Enhancement and Production Capability of V Vhois Pasalubong through Modern Production Equipment",0
ByYear,2015,,CALABARZON,105,"Improvement of the Production and Packaging Capability of Doña Juana Food Products through the assistance of the DOST SETUP",0
ByYear,2015,,CALABARZON,77,"Enhancement of the Production Capability and Capacity of Micriz Delicacies and Food Products through the Acquisition of Food Processing Equipment",0
ByYear,2015,,CALABARZON,43,"Enhancing Capability of VN Industrial Tooling Services through Upgrading the Shearing and Bending Processes",21
ByYear,2015,,CALABARZON,118,"Enhancing Productivity of Ehje&#039;s Homemade Products on Peanut Butter Production",0
ByYear,2015,,CALABARZON,82,"Technology Enhancement of Dolly&#039;s Banana Chips through the Acquisition of Equipment and Improvement of the Product Packaging",40
ByYear,2015,,CALABARZON,57,"Pickles and Peanut Butter Production Improvement through Equipment Upgrading of Theo-Filo&#039;s Food Products",13
ByYear,2015,,CALABARZON,20,"Installation of a CNC Lathe Machine for Metal Fabrication of CVC Precision Toolings, Inc.",10
ByYear,2015,,CALABARZON,274,"Upgrading of the &quot;sortidos&quot; production line facility of Panaderia Pantoja Inc.",350
ByYear,2015,,CALABARZON,218,"Department of Production Capality of the Sisters of Mary School- Adlas",0
ByYear,2015,,CALABARZON,46,"Upgrading  of Oyster Mushroom Production Through Adoption of Steam Boiler Technology",52
ByYear,2015,,CALABARZON,112,"Upgrading the Production Process of Green Harvest Food Products through S&amp;T Intervention",37
ByYear,2015,,CALABARZON,318,"Production Improvement and Equipment Upgrading for Sally&#039;s Boat Tart",0
ByYear,2015,,CALABARZON,250,"Adoption of Safety Equipment Technologies and Upgrading of Production                                               Facility of MZ Design Furniture",0
ByYear,2015,,CALABARZON,130,"Product Development and Equipment Upgrading for Mel and Vic Food Products",14
ByYear,2015,,CALABARZON,92,"Equipment Upgrading for Siony&#039;s Pili Tarts and Pastillas",3
ByYear,2015,,CALABARZON,67,"Upgrading of the Production Facility of Sabuhin Bakery through Equipment Acquisition",88
ByYear,2015,,CALABARZON,27,"Mechanization of Pulburon Molding Process for Chocovron Global Corporation",52
ByYear,2015,,CALABARZON,101,"Enhancing the Industry Competitiveness of Riclet Engineering focusing on Production Efficiency, accuracy, Product Quality and Services Offered through the acquisition of CNC Lathe Machine",35
ByYear,2015,,CALABARZON,75,"Upgrading of the Metal Fabrication Facility of Macky Industrial and General Services through Provision of Equipment",23
ByYear,2015,,CALABARZON,40,"Biogas System Facility for Proper Farm Waste Disposal and Source of Renewable  Energy  for JFarm Agri Enterprise",30
ByYear,2015,,CALABARZON,298,"Mechanization of Cassava Food Processing of Gumihan-Lamao Farmers Development Cooperative",0
ByYear,2015,,CALABARZON,80,"Process Improvement through Acquisition of Baking Equipment and Development of Label Design and Packaging",7
ByYear,2015,,CALABARZON,55,"Production Improvement and Equipment Upgrading for Villadiego&#039;s Bakery and Pasalubong",35
ByYear,2015,,CALABARZON,16,"Product Storage and Handling Capability Building of Carm Foods Enterprises through The DOST-SET-UP Program.",0
ByYear,2015,,CALABARZON,262,"Production of Duck Feeds Additives",0
ByYear,2015,,CALABARZON,183,"Enhancement of the Production Capability and Marketing Potential of King&#039;s Crumbs Bakeshop through Nutritional Analysis and Acquisition of Food Processing Equipment",8
ByYear,2015,,CALABARZON,269,"Mechanization of Production Process of Brent&#039;s Siopao King",0
ByYear,2015,,CALABARZON,207,"Production Improvement of Junel&#039;s Uraro Cookies",9
ByYear,2015,,CALABARZON,110,"Upgrading of Fish Processing Facility of Sipsipin MPC in Jalajala, Rizal",14
ByYear,2015,,CALABARZON,309,"Development of Production Capability and Capacity of Gordola Food Enterprise through Product Quality Analysis and Equipment Acquisition",0
ByYear,2015,,CALABARZON,241,"Upgrading of Heat Treatment and milling of elf Precision Tooling Services",26
ByYear,2015,,CALABARZON,127,"Upgrading the Production Capabilities of Cocodan Enterprises through S and T Intervention",35
ByYear,2015,,CALABARZON,89,"Production and Product Quality Improvement of Selected Products of Pavino&#039;s Bakery",14
ByYear,2015,,CALABARZON,65,"Provision Of Biogas System Facility For Utilization Into Renewable Energy And Proper Farm Waste Disposal",8
ByYear,2015,,CALABARZON,25,"Processing and Product Quality Improvement of R.R. Magcawas Iron Works and Services",49
ByYear,2015,,CALABARZON,98,"Capability Upgrading of Marinas Technologies Inc.; Acquisition of Modern Equipment",71
ByYear,2015,,CALABARZON,73,"Production and Quality Improvement of virgin Coconut Oil and Utilization of its by-products",155
ByYear,2015,,CALABARZON,35,"Mechanization and Upgrading of Processes in the Production of Pilipit and Turones for Golden Arrow Food Enterprise",62
ByYear,2015,,CALABARZON,296,"Technology Upgrading in Dairy Processing of Magdalena Dairy Raisers",0
ByYear,2015,,CALABARZON,236,"Provision of Solar-Powered Fish Dryer for the Common Service Facility Establishment of Pusod Inc. for the Kilusan ng Maliliit na Mangigisda sa lawa ng Taal",0
ByYear,2015,,CALABARZON,53,"Upgrading of Soap Production facility of DA TWINS MARKETING through Equipment Acquisition",120
ByYear,2015,,CALABARZON,628,"Upgrading of Noodle Processing Facility of People Helping People (PHP) Noodle Haus in Brgy. Taliba, San Luis, Batangas",0
ByYear,2015,,CALABARZON,260,"Upgrading of Buri Wine Production in Lobo, Batangas",0
ByYear,2015,,CALABARZON,141,"Upgrading of Packaging System for Soy Sauce and Vinegar Products",35
ByYear,2015,,CALABARZON,267,"Enhancement of the production system of balayong bakery through the acquisition of modern production equipment",0
ByYear,2015,,CALABARZON,193,"Improvement of Production Efficiency through Acquisition of Semi/Full Automated Cookie Depositor/Molder",44
ByYear,2015,,CALABARZON,108,"Improving of Powder Coating Production Line Through Equipment Acquisition of Tahanang Walang Hagdan Inc. in Jalajala, Rizal",4
ByYear,2015,,CALABARZON,239,"Enhancing the Production Capacity of Costales Nature Farms &amp; Technological Center",0
ByYear,2015,,CALABARZON,125,"Productivity Improvement through Integration of Additional Equipment to the Current Production Process of Gem See&#039;s Cakeshop",64
ByYear,2015,,CALABARZON,86,"Productivity Improvement and Capacity Upgrading of Industrial Design &amp; Equipment Expertise (Index), Inc.",80
ByYear,2015,,CALABARZON,63,"Tjcen Food International, Inc. Acquisition Of New Equipment For The Production Of Processed Sweet Pickled Cucumber In Pililla, Rizal",42
ByYear,2015,,CALABARZON,23,"Upgrading of the Production Capabilities of El Richard Bakery in Rodriguez, Rizal through Equipment Modernization",179
ByYear,2015,,CALABARZON,31,"Upgrading of Muscovado Mill in Balayan, Batangas",86
ByYear,2015,,CALABARZON,280,"Filling Process Improvement in Food Preserves Plant of Global Food Soultions Inc",0
ByYear,2015,,CALABARZON,231,"Improvement of Salt Industry in Lobo Batangas to support the ASIN Law Implementation in the province.",38
ByYear,2015,,CALABARZON,50,"Upgrading of production facility of MAB Poultry Farm through Equipment Acquisition",25
ByYear,2015,,CALABARZON,115,"Strengthening of the Production Capability and Productivity of LAMACO Machineries Corporation by Modernizing the Existing Production Equipment through the DOST SETUP",38
ByYear,2015,,CALABARZON,372,"Acquisition of Decorticating Machine for Pineapple Fiber Production",12
ByYear,2015,,CALABARZON,254,"Upgrading of Condiments Production Facility of Cristie Food Seasonings",46
ByYear,2015,,CALABARZON,137,"Enhancement of the Production and Packaging Capability of Amira&#039;s Buko Tart Haus through the Upgrading of Existing Production Equipment Under the DOST&#039;s SETUP",0
ByYear,2015,,CALABARZON,96,"Production Improvement of Ground Zero House of Pizza",24
ByYear,2015,,CALABARZON,71,"Improvement of Production Efficiency and Quality of Broas",44
ByYear,2015,,CALABARZON,265,"Upgrading of Bibingka Production of Hannah&#039;s Bibingkang Galapong with Sauce",0
ByYear,2015,,CALABARZON,189,"Modernization of Production process of JOHANSEN WORLD  GROUP CORP. through S&amp;T Intervention",106
ByYear,2015,,CALABARZON,106,"Upgrading of the Woodworking Capability of Feliza Woodworks to conduct Heat Treatment Operation from Freshly cut Lumber through Equipment Acquisition",0
ByYear,2015,,CALABARZON,78,"Enhancement of Production Capability and Capacity of Janlen International E-port Inc. through the Acquisition of Powder Coating Recovery System and Plasma Cutting Machine",0
ByYear,2015,,CALABARZON,119,"Enhancement of the Production and Quality Control in Raw Milk by Palcon Dairy Multi-Purpose Cooperative",215
ByYear,2015,,CALABARZON,83,"Improvement / Upgrading of Drying System Facility of the 3 N&#039;s Art Designs",25
ByYear,2015,,CALABARZON,59,"Optimization of Current production and storage Capacity of Tindahan ng Itlog ni Kuya, Atbp.",0
ByYear,2015,,CALABARZON,21,"Enhancement of the Production Capacity and Packaging of Miguel Rafael Gabriel Food Products through the Acquisition of Modern Production Equipment",160
ByYear,2015,,CALABARZON,29,"Upgrading of Cooking Process of Reyson&#039;s Food Processing",156
ByYear,2015,,CALABARZON,276,"Product Packaging Improvement for Agrarian Reform Beneficiaries of Palangue I Naic, Cavite",0
ByYear,2015,,CALABARZON,227,"Acquisition of Wine Kit for Palaypalay Maunlad Farmers Association, Inc. Dragon Fruit Wine&quot;",0
ByYear,2015,,CALABARZON,48,"Upgrading of the Production Capability of Joshua&#039;s Bread House Through Equipment Acquisition",66
ByYear,2015,,CALABARZON,113,"Upgrading of Productivity and Product Quality of San Jose Cabinet Manufacturing through acquisition of a seven (7) station edge edge Banding Machine",23
ByYear,2015,,CALABARZON,356,"Production Quality Improvement of Passion Fruit Products through Acquisition and Upgrading of Necessary Processing Equipment",10
ByYear,2015,,CALABARZON,251,"Improvement of Service Capabilities of Fleet Maintenance &amp; Consultancy  Services Inc.",101
ByYear,2015,,CALABARZON,131,"Enhancing the Production Capability of Pasciolco Agri Venture through Acquisition of Processing Machines and Adoption of ITDI Developed Acetator for Natural Coconut Vinegar",15
ByYear,2015,,CALABARZON,93,"Production Improvement of Queencakes Enterprises",33
ByYear,2015,,CALABARZON,68,"Enhancing Measurement Capability of Cervera Technoservices and Industrial Supply",36
ByYear,2015,,CALABARZON,184,"Productivity Improvement thru Service Enhancement and Product Quality Improvement of Bugong Foods Corporation",69
ByYear,2015,,CALABARZON,104,"Improvement / Upgrading of Equipment for in-line Production of Dressing, Condiments, Sauces and Pickles",0
ByYear,2015,,CALABARZON,76,"Upgrading of the Feed Mill Facility and Innovation on Poultry Farming of Qualimeal Feedmills, Inc.",118
ByYear,2015,,CALABARZON,42,"Productivity Upgrading of Turning Process of LG Lopez",17
ByYear,2015,,CALABARZON,81,"Improvement of Quality and Production of Bread of Pecto&#039;s Bakery",24
ByYear,2015,,CALABARZON,56,"Automation of Siomai Production of Jam Food Products in Cainta, Rizal through Equipment Acquisition",35
ByYear,2015,,CALABARZON,19,"Production Operation Improvement of Center Miki Factory through Fabrication of Steamer and Dryer",22
ByYear,2015,,CALABARZON,263,"Equipment Upgrade to Maximize Productivity of Rapid Curing Production Line in Manufacturing of Quality Chicken Salted Eggs",8
ByYear,2015,,CALABARZON,270,"Provision of Biogas System for Energy Utilization",34
ByYear,2015,,CALABARZON,210,"Charcoal Making and Briquetting Project for Lambac Brotherhood MPC",0
ByYear,2015,,CALABARZON,45,"Upgrading of the Processing Facility of Biofarm and Natural Health Ingredients Company",30
ByYear,2015,,CALABARZON,111,"Product Development of Three new Variants for Pinagdanlayan Rural Improvement Club Multi-Purpose Cooperative (Pinagdanlayan RIC-MPC)",154
ByYear,2015,,CALABARZON,317,"Production Efficiency Improvement of Broas of A.Z. Campita&#039;s Sweets and Pasalubong",27
ByYear,2015,,CALABARZON,248,"Upgrading of Production Facility of Digit-All Enterprises",0
ByYear,2015,,CALABARZON,128,"Improvement of the Production Capabilities of Zion Fiberline Reprocessing through Equipment Acquisition",0
ByYear,2015,,CALABARZON,91,"Equipment Upgrading of Cybersnacks Enterprise Inc. in Antipolo City",0
ByYear,2015,,CALABARZON,66,"Packaging Development and Equipment Upgrading for Candelaria Coco Food Products",0
ByYear,2015,,CALABARZON,26,"Productivity Improvement through Upgrading of Milling and Turning Processes of Blairwin Technology",32
ByYear,2016,,CALABARZON,379,"Upgrading of the Production Capacity and Capability of Foodwave Inc.",24
ByYear,2016,,CALABARZON,330,"Single Pass Rice Mill Project for Palay Processing of Lupang Arenda Multi-Purpose Cooperative (LAMCO)",0
